snapshot,region,carrier,p_nom
1/2/2022,경북,bio,3.5
1/2/2022,경북,waste,0
1/1/2022,경북,fuelcell,5.878
1/1/2022,경북,IGCC,0
1/1/2022,경북,solar,2464.890214
1/1/2022,경북,wind,421.16
1/1/2022,경북,water,180.155
1/1/2022,경북,ocean,0
1/1/2022,경북,bio,3.5
1/1/2022,경북,waste,0
1/12/2021,경북,fuelcell,5.878
1/12/2021,경북,IGCC,0
1/12/2021,경북,solar,2355.870844
1/12/2021,경북,wind,421.16
1/12/2021,경북,water,179.961
1/12/2021,경북,ocean,0
1/12/2021,경북,bio,3.5
1/12/2021,경북,waste,0
1/11/2021,경북,fuelcell,5.878
1/11/2021,경북,IGCC,0
1/11/2021,경북,solar,2304.978969
1/11/2021,경북,wind,421.16
1/11/2021,경북,water,179.961
1/11/2021,경북,ocean,0
1/11/2021,경북,bio,3.5
1/11/2021,경북,waste,0
1/10/2021,경북,fuelcell,5.878
1/10/2021,경북,IGCC,0
1/10/2021,경북,solar,2289.256129
1/10/2021,경북,wind,421.16
1/10/2021,경북,water,179.961
1/10/2021,경북,ocean,0
1/10/2021,경북,bio,3.5
1/10/2021,경북,waste,0
1/9/2021,경북,fuelcell,5.878
1/9/2021,경북,IGCC,0
1/9/2021,경북,solar,2251.070266
1/9/2021,경북,wind,421.16
1/9/2021,경북,water,179.961
1/9/2021,경북,ocean,0
1/9/2021,경북,bio,3.5
1/9/2021,경북,waste,0
1/8/2021,경북,fuelcell,5.878
1/8/2021,경북,IGCC,0
1/8/2021,경북,solar,2193.572056
1/8/2021,경북,wind,421.16
1/8/2021,경북,water,179.961
1/8/2021,경북,ocean,0
1/8/2021,경북,bio,3.5
1/8/2021,경북,waste,0
1/7/2021,경북,fuelcell,5.878
1/7/2021,경북,IGCC,0
1/7/2021,경북,solar,2143.574201
1/7/2021,경북,wind,421.16
1/7/2021,경북,water,179.961
1/7/2021,경북,ocean,0
1/7/2021,경북,bio,3.5
1/7/2021,경북,waste,0
1/6/2021,경북,fuelcell,5.878
1/6/2021,경북,IGCC,0
1/6/2021,경북,solar,2073.450636
1/6/2021,경북,wind,421.16
1/6/2021,경북,water,179.961
1/6/2021,경북,ocean,0
1/6/2021,경북,bio,3.5
1/6/2021,경북,waste,0
1/5/2021,경북,fuelcell,5.878
1/5/2021,경북,IGCC,0
1/5/2021,경북,solar,2018.321556
1/5/2021,경북,wind,421.16
1/5/2021,경북,water,179.965
1/5/2021,경북,ocean,0
1/5/2021,경북,bio,3.5
1/5/2021,경북,waste,0
1/4/2021,경북,fuelcell,5.878
1/4/2021,경북,IGCC,0
1/4/2021,경북,solar,2008.729456
1/4/2021,경북,wind,421.16
1/4/2021,경북,water,179.965
1/4/2021,경북,ocean,0
1/4/2021,경북,bio,3.5
1/4/2021,경북,waste,0
1/3/2021,경북,fuelcell,5.878
1/3/2021,경북,IGCC,0
1/3/2021,경북,solar,1960.967726
1/3/2021,경북,wind,421.16
1/3/2021,경북,water,179.965
1/3/2021,경북,ocean,0
1/3/2021,경북,bio,3.5
1/3/2021,경북,waste,0
1/2/2021,경북,fuelcell,5.878
1/2/2021,경북,IGCC,0
1/2/2021,경북,solar,1884.252616
1/2/2021,경북,wind,421.16
1/2/2021,경북,water,179.965
1/2/2021,경북,ocean,0
1/2/2021,경북,bio,3.5
1/2/2021,경북,waste,0
1/1/2021,경북,fuelcell,5.878
1/1/2021,경북,IGCC,0
1/1/2021,경북,solar,1774.289971
1/1/2021,경북,wind,421.16
1/1/2021,경북,water,179.965
1/1/2021,경북,ocean,0
1/1/2021,경북,bio,3.5
1/1/2021,경북,waste,0
1/12/2020,경북,fuelcell,5.878
1/12/2020,경북,IGCC,0
1/12/2020,경북,solar,1768.774558
1/12/2020,경북,wind,421.16
1/12/2020,경북,water,179.965
1/12/2020,경북,ocean,0
1/12/2020,경북,bio,3.5
1/12/2020,경북,waste,0
1/11/2020,경북,fuelcell,5.878
1/11/2020,경북,IGCC,0
1/11/2020,경북,solar,1702.615518
1/11/2020,경북,wind,421.16
1/11/2020,경북,water,179.965
1/11/2020,경북,ocean,0
1/11/2020,경북,bio,3.5
1/11/2020,경북,waste,0
1/10/2020,경북,fuelcell,5.878
1/10/2020,경북,IGCC,0
1/10/2020,경북,solar,1662.798028
1/10/2020,경북,wind,421.16
1/10/2020,경북,water,179.965
1/10/2020,경북,ocean,0
1/10/2020,경북,bio,3.5
1/10/2020,경북,waste,0
1/9/2020,경북,fuelcell,5.878
1/9/2020,경북,IGCC,0
1/9/2020,경북,solar,1625.566078
1/9/2020,경북,wind,421.16
1/9/2020,경북,water,179.965
1/9/2020,경북,ocean,0
1/9/2020,경북,bio,3.5
1/9/2020,경북,waste,0
1/8/2020,경북,fuelcell,5.878
1/8/2020,경북,IGCC,0
1/8/2020,경북,solar,1596.661908
1/8/2020,경북,wind,421.16
1/8/2020,경북,water,179.965
1/8/2020,경북,ocean,0
1/8/2020,경북,bio,3.5
1/8/2020,경북,waste,0
1/7/2020,경북,fuelcell,5.878
1/7/2020,경북,IGCC,0
1/7/2020,경북,solar,1577.042378
1/7/2020,경북,wind,421.16
1/7/2020,경북,water,179.965
1/7/2020,경북,ocean,0
1/7/2020,경북,bio,3.5
1/7/2020,경북,waste,0
1/6/2020,경북,fuelcell,5.878
1/6/2020,경북,IGCC,0
1/6/2020,경북,solar,1512.462353
1/6/2020,경북,wind,409.61
1/6/2020,경북,water,179.965
1/6/2020,경북,ocean,0
1/6/2020,경북,bio,3.5
1/6/2020,경북,waste,0
1/5/2020,경북,fuelcell,5.878
1/5/2020,경북,IGCC,0
1/5/2020,경북,solar,1472.687195
1/5/2020,경북,wind,409.61
1/5/2020,경북,water,179.965
1/5/2020,경북,ocean,0
1/5/2020,경북,bio,3.5
1/5/2020,경북,waste,0
1/4/2020,경북,fuelcell,3.478
1/4/2020,경북,IGCC,0
1/4/2020,경북,solar,1421.443905
1/4/2020,경북,wind,409.61
1/4/2020,경북,water,179.965
1/4/2020,경북,ocean,0
1/4/2020,경북,bio,3.5
1/4/2020,경북,waste,0
1/3/2020,경북,fuelcell,3.478
1/3/2020,경북,IGCC,0
1/3/2020,경북,solar,1384.8001
1/3/2020,경북,wind,409.61
1/3/2020,경북,water,179.955
1/3/2020,경북,ocean,0
1/3/2020,경북,bio,3.5
1/3/2020,경북,waste,0
1/2/2020,경북,fuelcell,3.478
1/2/2020,경북,IGCC,0
1/2/2020,경북,solar,1384.8001
1/2/2020,경북,wind,409.61
1/2/2020,경북,water,179.955
1/2/2020,경북,ocean,0
1/2/2020,경북,bio,3.5
1/2/2020,경북,waste,0
1/1/2020,경북,fuelcell,3.478
1/1/2020,경북,IGCC,0
1/1/2020,경북,solar,1323.898222
1/1/2020,경북,wind,409.61
1/1/2020,경북,water,179.955
1/1/2020,경북,ocean,0
1/1/2020,경북,bio,3.5
1/1/2020,경북,waste,0
1/12/2019,경북,fuelcell,3.478
1/12/2019,경북,IGCC,0
1/12/2019,경북,solar,1323.600142
1/12/2019,경북,wind,409.61
1/12/2019,경북,water,179.955
1/12/2019,경북,ocean,0
1/12/2019,경북,bio,3.5
1/12/2019,경북,waste,0
1/11/2019,경북,fuelcell,3.478
1/11/2019,경북,IGCC,0
1/11/2019,경북,solar,1217.901595
1/11/2019,경북,wind,409.61
1/11/2019,경북,water,179.785
1/11/2019,경북,ocean,0
1/11/2019,경북,bio,3.5
1/11/2019,경북,waste,0
1/10/2019,경북,fuelcell,3.478
1/10/2019,경북,IGCC,0
1/10/2019,경북,solar,1217.901595
1/10/2019,경북,wind,409.61
1/10/2019,경북,water,179.785
1/10/2019,경북,ocean,0
1/10/2019,경북,bio,3.5
1/10/2019,경북,waste,0
1/9/2019,경북,fuelcell,3.478
1/9/2019,경북,IGCC,0
1/9/2019,경북,solar,1134.803576
1/9/2019,경북,wind,390.41
1/9/2019,경북,water,179.785
1/9/2019,경북,ocean,0
1/9/2019,경북,bio,3.5
1/9/2019,경북,waste,24.835
1/8/2019,경북,fuelcell,3.478
1/8/2019,경북,IGCC,0
1/8/2019,경북,solar,1132.750496
1/8/2019,경북,wind,390.41
1/8/2019,경북,water,179.785
1/8/2019,경북,ocean,0
1/8/2019,경북,bio,3.5
1/8/2019,경북,waste,288.035
1/7/2019,경북,fuelcell,3.478
1/7/2019,경북,IGCC,0
1/7/2019,경북,solar,1082.050032
1/7/2019,경북,wind,390.41
1/7/2019,경북,water,179.785
1/7/2019,경북,ocean,0
1/7/2019,경북,bio,3.5
1/7/2019,경북,waste,288.205
1/6/2019,경북,fuelcell,3.478
1/6/2019,경북,IGCC,0
1/6/2019,경북,solar,1082.050032
1/6/2019,경북,wind,390.41
1/6/2019,경북,water,179.785
1/6/2019,경북,ocean,0
1/6/2019,경북,bio,3.5
1/6/2019,경북,waste,288.205
1/5/2019,경북,fuelcell,3.478
1/5/2019,경북,IGCC,0
1/5/2019,경북,solar,986.223347
1/5/2019,경북,wind,390.41
1/5/2019,경북,water,179.785
1/5/2019,경북,ocean,0
1/5/2019,경북,bio,3.5
1/5/2019,경북,waste,288.205
1/4/2019,경북,fuelcell,3.478
1/4/2019,경북,IGCC,0
1/4/2019,경북,solar,986.223347
1/4/2019,경북,wind,390.41
1/4/2019,경북,water,179.785
1/4/2019,경북,ocean,0
1/4/2019,경북,bio,3.5
1/4/2019,경북,waste,288.205
1/3/2019,경북,fuelcell,3.478
1/3/2019,경북,IGCC,0
1/3/2019,경북,solar,986.223347
1/3/2019,경북,wind,390.41
1/3/2019,경북,water,179.785
1/3/2019,경북,ocean,0
1/3/2019,경북,bio,3.5
1/3/2019,경북,waste,288.205
1/2/2019,경북,fuelcell,2.598
1/2/2019,경북,IGCC,0
1/2/2019,경북,solar,932.537556
1/2/2019,경북,wind,390.41
1/2/2019,경북,water,179.785
1/2/2019,경북,ocean,0
1/2/2019,경북,bio,3.5
1/2/2019,경북,waste,285.605
1/1/2019,경북,fuelcell,2.598
1/1/2019,경북,IGCC,0
1/1/2019,경북,solar,932.537556
1/1/2019,경북,wind,390.41
1/1/2019,경북,water,179.785
1/1/2019,경북,ocean,0
1/1/2019,경북,bio,3.5
1/1/2019,경북,waste,285.605
1/12/2018,경북,fuelcell,2.598
1/12/2018,경북,IGCC,0
1/12/2018,경북,solar,901.920777
1/12/2018,경북,wind,390.41
1/12/2018,경북,water,179.785
1/12/2018,경북,ocean,0
1/12/2018,경북,bio,3.5
1/12/2018,경북,waste,285.605
1/11/2018,경북,fuelcell,2.4
1/11/2018,경북,IGCC,0
1/11/2018,경북,solar,815.652436
1/11/2018,경북,wind,390.41
1/11/2018,경북,water,179.76
1/11/2018,경북,ocean,0
1/11/2018,경북,bio,3.5
1/11/2018,경북,waste,285.605
1/10/2018,경북,fuelcell,2.4
1/10/2018,경북,IGCC,0
1/10/2018,경북,solar,809.694596
1/10/2018,경북,wind,337.01
1/10/2018,경북,water,179.76
1/10/2018,경북,ocean,0
1/10/2018,경북,bio,3.5
1/10/2018,경북,waste,272.955
1/9/2018,경북,fuelcell,2.4
1/9/2018,경북,IGCC,0
1/9/2018,경북,solar,809.694596
1/9/2018,경북,wind,337.01
1/9/2018,경북,water,179.76
1/9/2018,경북,ocean,0
1/9/2018,경북,bio,3.5
1/9/2018,경북,waste,272.955
1/8/2018,경북,fuelcell,2.4
1/8/2018,경북,IGCC,0
1/8/2018,경북,solar,809.694596
1/8/2018,경북,wind,337.01
1/8/2018,경북,water,179.76
1/8/2018,경북,ocean,0
1/8/2018,경북,bio,3.5
1/8/2018,경북,waste,272.955
1/7/2018,경북,fuelcell,2.4
1/7/2018,경북,IGCC,0
1/7/2018,경북,solar,754.593596
1/7/2018,경북,wind,337.01
1/7/2018,경북,water,179.76
1/7/2018,경북,ocean,0
1/7/2018,경북,bio,3.5
1/7/2018,경북,waste,272.955
1/6/2018,경북,fuelcell,2.4
1/6/2018,경북,IGCC,0
1/6/2018,경북,solar,724.612586
1/6/2018,경북,wind,337.01
1/6/2018,경북,water,179.76
1/6/2018,경북,ocean,0
1/6/2018,경북,bio,3.5
1/6/2018,경북,waste,272.955
1/5/2018,경북,fuelcell,2.4
1/5/2018,경북,IGCC,0
1/5/2018,경북,solar,724.612586
1/5/2018,경북,wind,337.01
1/5/2018,경북,water,179.76
1/5/2018,경북,ocean,0
1/5/2018,경북,bio,3.5
1/5/2018,경북,waste,272.955
1/4/2018,경북,fuelcell,2.4
1/4/2018,경북,IGCC,0
1/4/2018,경북,solar,665.118254
1/4/2018,경북,wind,337.01
1/4/2018,경북,water,179.73
1/4/2018,경북,ocean,0
1/4/2018,경북,bio,3.5
1/4/2018,경북,waste,272.955
1/3/2018,경북,fuelcell,2.4
1/3/2018,경북,IGCC,0
1/3/2018,경북,solar,665.118254
1/3/2018,경북,wind,337.01
1/3/2018,경북,water,179.73
1/3/2018,경북,ocean,0
1/3/2018,경북,bio,3.5
1/3/2018,경북,waste,272.955
1/2/2018,경북,fuelcell,2.4
1/2/2018,경북,IGCC,0
1/2/2018,경북,solar,634.354949
1/2/2018,경북,wind,317.81
1/2/2018,경북,water,179.73
1/2/2018,경북,ocean,0
1/2/2018,경북,bio,3.5
1/2/2018,경북,waste,272.955
1/1/2018,경북,fuelcell,2.4
1/1/2018,경북,IGCC,0
1/1/2018,경북,solar,634.354949
1/1/2018,경북,wind,317.81
1/1/2018,경북,water,179.73
1/1/2018,경북,ocean,0
1/1/2018,경북,bio,3.5
1/1/2018,경북,waste,272.955
1/12/2017,경북,fuelcell,2.4
1/12/2017,경북,IGCC,0
1/12/2017,경북,solar,634.354949
1/12/2017,경북,wind,317.81
1/12/2017,경북,water,179.73
1/12/2017,경북,ocean,0
1/12/2017,경북,bio,3.5
1/12/2017,경북,waste,272.955
1/12/2016,경북,fuelcell,2.7
1/12/2016,경북,IGCC,0
1/12/2016,경북,solar,434.640284
1/12/2016,경북,wind,197.06
1/12/2016,경북,water,179.48
1/12/2016,경북,ocean,0
1/12/2016,경북,bio,2.45
1/12/2016,경북,waste,276.045
1/12/2015,경북,fuelcell,2.7
1/12/2015,경북,IGCC,0
1/12/2015,경북,solar,273.260051
1/12/2015,경북,wind,182.96
1/12/2015,경북,water,173.821
1/12/2015,경북,ocean,0
1/12/2015,경북,bio,2.45
1/12/2015,경북,waste,276.985
1/12/2014,경북,fuelcell,2.7
1/12/2014,경북,IGCC,0
1/12/2014,경북,solar,210.505872
1/12/2014,경북,wind,121.56
1/12/2014,경북,water,172.321
1/12/2014,경북,ocean,0
1/12/2014,경북,bio,2.45
1/12/2014,경북,waste,268.12
1/12/2013,경북,fuelcell,2.4
1/12/2013,경북,IGCC,0
1/12/2013,경북,solar,169.277422
1/12/2013,경북,wind,121.56
1/12/2013,경북,water,171.811
1/12/2013,경북,ocean,0
1/12/2013,경북,bio,2.45
1/12/2013,경북,waste,136.35
1/12/2012,경북,fuelcell,2.7
1/12/2012,경북,IGCC,0
1/12/2012,경북,solar,143.450033
1/12/2012,경북,wind,121.56
1/12/2012,경북,water,170.156
1/12/2012,경북,ocean,0
1/12/2012,경북,bio,2.45
1/12/2012,경북,waste,4.75
1/9/2025,경남,fuelcell,36.315
1/9/2025,경남,IGCC,0
1/9/2025,경남,solar,2182.26737
1/9/2025,경남,wind,101.786
1/9/2025,경남,water,145.469
1/9/2025,경남,ocean,0
1/9/2025,경남,bio,15.65
1/9/2025,경남,waste,0
1/8/2025,경남,fuelcell,33.915
1/8/2025,경남,IGCC,0
1/8/2025,경남,solar,2150.763075
1/8/2025,경남,wind,101.786
1/8/2025,경남,water,145.469
1/8/2025,경남,ocean,0
1/8/2025,경남,bio,15.65
1/8/2025,경남,waste,0
1/7/2025,경남,fuelcell,31.515
1/7/2025,경남,IGCC,0
1/7/2025,경남,solar,2107.55288
1/7/2025,경남,wind,101.786
1/7/2025,경남,water,145.469
1/7/2025,경남,ocean,0
1/7/2025,경남,bio,15.65
1/7/2025,경남,waste,0
1/6/2025,경남,fuelcell,31.515
1/6/2025,경남,IGCC,0
1/6/2025,경남,solar,2081.795375
1/6/2025,경남,wind,101.786
1/6/2025,경남,water,145.469
1/6/2025,경남,ocean,0
1/6/2025,경남,bio,15.46
1/6/2025,경남,waste,0
1/5/2025,경남,fuelcell,31.515
1/5/2025,경남,IGCC,0
1/5/2025,경남,solar,2056.60631
1/5/2025,경남,wind,101.786
1/5/2025,경남,water,145.469
1/5/2025,경남,ocean,0
1/5/2025,경남,bio,15.46
1/5/2025,경남,waste,0
1/4/2025,경남,fuelcell,31.515
1/4/2025,경남,IGCC,0
1/4/2025,경남,solar,2027.23731
1/4/2025,경남,wind,101.786
1/4/2025,경남,water,145.469
1/4/2025,경남,ocean,0
1/4/2025,경남,bio,14.86
1/4/2025,경남,waste,0
1/3/2025,경남,fuelcell,29.115
1/3/2025,경남,IGCC,0
1/3/2025,경남,solar,1977.291169
1/3/2025,경남,wind,101.786
1/3/2025,경남,water,145.469
1/3/2025,경남,ocean,0
1/3/2025,경남,bio,14.86
1/3/2025,경남,waste,0
1/2/2025,경남,fuelcell,9.315
1/2/2025,경남,IGCC,0
1/2/2025,경남,solar,1947.702505
1/2/2025,경남,wind,101.786
1/2/2025,경남,water,145.469
1/2/2025,경남,ocean,0
1/2/2025,경남,bio,14.86
1/2/2025,경남,waste,0
1/1/2025,경남,fuelcell,9.315
1/1/2025,경남,IGCC,0
1/1/2025,경남,solar,1944.425605
1/1/2025,경남,wind,101.786
1/1/2025,경남,water,145.469
1/1/2025,경남,ocean,0
1/1/2025,경남,bio,14.025
1/1/2025,경남,waste,0
1/12/2024,경남,fuelcell,9.315
1/12/2024,경남,IGCC,0
1/12/2024,경남,solar,1905.51913
1/12/2024,경남,wind,86.186
1/12/2024,경남,water,145.469
1/12/2024,경남,ocean,0
1/12/2024,경남,bio,14.025
1/12/2024,경남,waste,0
1/11/2024,경남,fuelcell,9.315
1/11/2024,경남,IGCC,0
1/11/2024,경남,solar,1873.321175
1/11/2024,경남,wind,86.186
1/11/2024,경남,water,145.469
1/11/2024,경남,ocean,0
1/11/2024,경남,bio,14.025
1/11/2024,경남,waste,0
1/10/2024,경남,fuelcell,4.515
1/10/2024,경남,IGCC,0
1/10/2024,경남,solar,1840.07252
1/10/2024,경남,wind,86.186
1/10/2024,경남,water,145.469
1/10/2024,경남,ocean,0
1/10/2024,경남,bio,14.025
1/10/2024,경남,waste,0
1/9/2024,경남,fuelcell,4.515
1/9/2024,경남,IGCC,0
1/9/2024,경남,solar,1801.03426
1/9/2024,경남,wind,86.186
1/9/2024,경남,water,145.469
1/9/2024,경남,ocean,0
1/9/2024,경남,bio,14.025
1/9/2024,경남,waste,0
1/8/2024,경남,fuelcell,4.515
1/8/2024,경남,IGCC,0
1/8/2024,경남,solar,1800.10249
1/8/2024,경남,wind,86.186
1/8/2024,경남,water,145.469
1/8/2024,경남,ocean,0
1/8/2024,경남,bio,14.025
1/8/2024,경남,waste,0
1/7/2024,경남,fuelcell,4.515
1/7/2024,경남,IGCC,0
1/7/2024,경남,solar,1777.39355
1/7/2024,경남,wind,86.186
1/7/2024,경남,water,145.469
1/7/2024,경남,ocean,0
1/7/2024,경남,bio,14.025
1/7/2024,경남,waste,0
1/6/2024,경남,fuelcell,4.515
1/6/2024,경남,IGCC,0
1/6/2024,경남,solar,1735.485395
1/6/2024,경남,wind,86.186
1/6/2024,경남,water,145.469
1/6/2024,경남,ocean,0
1/6/2024,경남,bio,14.025
1/6/2024,경남,waste,0
1/5/2024,경남,fuelcell,4.515
1/5/2024,경남,IGCC,0
1/5/2024,경남,solar,1718.70611
1/5/2024,경남,wind,86.186
1/5/2024,경남,water,145.469
1/5/2024,경남,ocean,0
1/5/2024,경남,bio,14.025
1/5/2024,경남,waste,0
1/4/2024,경남,fuelcell,4.515
1/4/2024,경남,IGCC,0
1/4/2024,경남,solar,1708.694715
1/4/2024,경남,wind,86.186
1/4/2024,경남,water,145.469
1/4/2024,경남,ocean,0
1/4/2024,경남,bio,14.025
1/4/2024,경남,waste,0
1/3/2024,경남,fuelcell,4.515
1/3/2024,경남,IGCC,0
1/3/2024,경남,solar,1693.52454
1/3/2024,경남,wind,86.186
1/3/2024,경남,water,145.469
1/3/2024,경남,ocean,0
1/3/2024,경남,bio,14.025
1/3/2024,경남,waste,0
1/2/2024,경남,fuelcell,4.515
1/2/2024,경남,IGCC,0
1/2/2024,경남,solar,1677.20123
1/2/2024,경남,wind,86.186
1/2/2024,경남,water,145.469
1/2/2024,경남,ocean,0
1/2/2024,경남,bio,13.835
1/2/2024,경남,waste,0
1/1/2024,경남,fuelcell,4.515
1/1/2024,경남,IGCC,0
1/1/2024,경남,solar,1653.144495
1/1/2024,경남,wind,86.186
1/1/2024,경남,water,145.469
1/1/2024,경남,ocean,0
1/1/2024,경남,bio,13.835
1/1/2024,경남,waste,0
1/12/2023,경남,fuelcell,4.515
1/12/2023,경남,IGCC,0
1/12/2023,경남,solar,1626.497965
1/12/2023,경남,wind,86.186
1/12/2023,경남,water,145.469
1/12/2023,경남,ocean,0
1/12/2023,경남,bio,13.835
1/12/2023,경남,waste,0
1/11/2023,경남,fuelcell,4.515
1/11/2023,경남,IGCC,0
1/11/2023,경남,solar,1606.274975
1/11/2023,경남,wind,86.186
1/11/2023,경남,water,145.469
1/11/2023,경남,ocean,0
1/11/2023,경남,bio,13.835
1/11/2023,경남,waste,0
1/10/2023,경남,fuelcell,4.515
1/10/2023,경남,IGCC,0
1/10/2023,경남,solar,1581.60844
1/10/2023,경남,wind,86.186
1/10/2023,경남,water,145.469
1/10/2023,경남,ocean,0
1/10/2023,경남,bio,13.835
1/10/2023,경남,waste,0
1/9/2023,경남,fuelcell,4.515
1/9/2023,경남,IGCC,0
1/9/2023,경남,solar,1566.044045
1/9/2023,경남,wind,86.186
1/9/2023,경남,water,145.469
1/9/2023,경남,ocean,0
1/9/2023,경남,bio,13.835
1/9/2023,경남,waste,0
1/8/2023,경남,fuelcell,4.515
1/8/2023,경남,IGCC,0
1/8/2023,경남,solar,1560.28081
1/8/2023,경남,wind,86.186
1/8/2023,경남,water,145.469
1/8/2023,경남,ocean,0
1/8/2023,경남,bio,13.835
1/8/2023,경남,waste,0
1/7/2023,경남,fuelcell,4.515
1/7/2023,경남,IGCC,0
1/7/2023,경남,solar,1552.387005
1/7/2023,경남,wind,86.186
1/7/2023,경남,water,145.469
1/7/2023,경남,ocean,0
1/7/2023,경남,bio,13.835
1/7/2023,경남,waste,0
1/6/2023,경남,fuelcell,4.515
1/6/2023,경남,IGCC,0
1/6/2023,경남,solar,1533.40172
1/6/2023,경남,wind,86.186
1/6/2023,경남,water,145.469
1/6/2023,경남,ocean,0
1/6/2023,경남,bio,14.535
1/6/2023,경남,waste,0
1/5/2023,경남,fuelcell,4.515
1/5/2023,경남,IGCC,0
1/5/2023,경남,solar,1516.67638
1/5/2023,경남,wind,86.186
1/5/2023,경남,water,145.469
1/5/2023,경남,ocean,0
1/5/2023,경남,bio,14.535
1/5/2023,경남,waste,0
1/4/2023,경남,fuelcell,4.515
1/4/2023,경남,IGCC,0
1/4/2023,경남,solar,1504.630685
1/4/2023,경남,wind,86.186
1/4/2023,경남,water,145.469
1/4/2023,경남,ocean,0
1/4/2023,경남,bio,15.355
1/4/2023,경남,waste,0
1/3/2023,경남,fuelcell,4.515
1/3/2023,경남,IGCC,0
1/3/2023,경남,solar,1495.25172
1/3/2023,경남,wind,86.186
1/3/2023,경남,water,145.469
1/3/2023,경남,ocean,0
1/3/2023,경남,bio,15.355
1/3/2023,경남,waste,0
1/2/2023,경남,fuelcell,4.515
1/2/2023,경남,IGCC,0
1/2/2023,경남,solar,1481.95014
1/2/2023,경남,wind,86.186
1/2/2023,경남,water,145.469
1/2/2023,경남,ocean,0
1/2/2023,경남,bio,15.355
1/2/2023,경남,waste,0
1/1/2023,경남,fuelcell,4.515
1/1/2023,경남,IGCC,0
1/1/2023,경남,solar,1467.819694
1/1/2023,경남,wind,86.186
1/1/2023,경남,water,145.469
1/1/2023,경남,ocean,0
1/1/2023,경남,bio,15.355
1/1/2023,경남,waste,0
1/12/2022,경남,fuelcell,4.515
1/12/2022,경남,IGCC,0
1/12/2022,경남,solar,1445.550644
1/12/2022,경남,wind,86.186
1/12/2022,경남,water,145.469
1/12/2022,경남,ocean,0
1/12/2022,경남,bio,15.355
1/12/2022,경남,waste,0
1/11/2022,경남,fuelcell,4.515
1/11/2022,경남,IGCC,0
1/11/2022,경남,solar,1420.249009
1/11/2022,경남,wind,86.186
1/11/2022,경남,water,145.469
1/11/2022,경남,ocean,0
1/11/2022,경남,bio,14.535
1/11/2022,경남,waste,0
1/10/2022,경남,fuelcell,4.515
1/10/2022,경남,IGCC,0
1/10/2022,경남,solar,1382.431869
1/10/2022,경남,wind,86.186
1/10/2022,경남,water,145.469
1/10/2022,경남,ocean,0
1/10/2022,경남,bio,14.535
1/10/2022,경남,waste,0
1/9/2022,경남,fuelcell,2.715
1/9/2022,경남,IGCC,0
1/9/2022,경남,solar,1374.560399
1/9/2022,경남,wind,86.186
1/9/2022,경남,water,145.469
1/9/2022,경남,ocean,0
1/9/2022,경남,bio,14.535
1/9/2022,경남,waste,0
1/8/2022,경남,fuelcell,2.715
1/8/2022,경남,IGCC,0
1/8/2022,경남,solar,1394.284824
1/8/2022,경남,wind,86.186
1/8/2022,경남,water,145.469
1/8/2022,경남,ocean,0
1/8/2022,경남,bio,14.535
1/8/2022,경남,waste,0
1/7/2022,경남,fuelcell,2.715
1/7/2022,경남,IGCC,0
1/7/2022,경남,solar,1370.776929
1/7/2022,경남,wind,86.186
1/7/2022,경남,water,145.469
1/7/2022,경남,ocean,0
1/7/2022,경남,bio,14.535
1/7/2022,경남,waste,0
1/6/2022,경남,fuelcell,2.715
1/6/2022,경남,IGCC,0
1/6/2022,경남,solar,1386.548189
1/6/2022,경남,wind,86.186
1/6/2022,경남,water,145.469
1/6/2022,경남,ocean,0
1/6/2022,경남,bio,14.535
1/6/2022,경남,waste,0
1/5/2022,경남,fuelcell,2.715
1/5/2022,경남,IGCC,0
1/5/2022,경남,solar,1355.255104
1/5/2022,경남,wind,67.386
1/5/2022,경남,water,145.469
1/5/2022,경남,ocean,0
1/5/2022,경남,bio,14.535
1/5/2022,경남,waste,0
1/4/2022,경남,fuelcell,2.715
1/4/2022,경남,IGCC,0
1/4/2022,경남,solar,1333.865759
1/4/2022,경남,wind,67.386
1/4/2022,경남,water,145.469
1/4/2022,경남,ocean,0
1/4/2022,경남,bio,14.535
1/4/2022,경남,waste,0
1/3/2022,경남,fuelcell,2.715
1/3/2022,경남,IGCC,0
1/3/2022,경남,solar,1324.420794
1/3/2022,경남,wind,67.386
1/3/2022,경남,water,163.469
1/3/2022,경남,ocean,0
1/3/2022,경남,bio,14.535
1/3/2022,경남,waste,0
1/2/2022,경남,fuelcell,2.715
1/2/2022,경남,IGCC,0
1/2/2022,경남,solar,1282.677039
1/2/2022,경남,wind,67.386
1/2/2022,경남,water,163.469
1/2/2022,경남,ocean,0
1/2/2022,경남,bio,14.535
1/2/2022,경남,waste,0
1/1/2022,경남,fuelcell,2.715
1/1/2022,경남,IGCC,0
1/1/2022,경남,solar,1268.899444
1/1/2022,경남,wind,67.386
1/1/2022,경남,water,163.469
1/1/2022,경남,ocean,0
1/1/2022,경남,bio,14.535
1/1/2022,경남,waste,0
1/12/2021,경남,fuelcell,2.715
1/12/2021,경남,IGCC,0
1/12/2021,경남,solar,1244.116949
1/12/2021,경남,wind,48.586
1/12/2021,경남,water,163.469
1/12/2021,경남,ocean,0
1/12/2021,경남,bio,14.535
1/12/2021,경남,waste,0
1/11/2021,경남,fuelcell,2.715
1/11/2021,경남,IGCC,0
1/11/2021,경남,solar,1185.428214
1/11/2021,경남,wind,48.586
